Global_ID,Original_Image,X_Center_Global,Y_Center_Global,Diameter,Depth_Est,Morphology,Confidence,Quadrant
15284,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7432.25,5555.13,20.42,2.65,Simple,0.83,SE
15285,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7128.66,5221.3,17.46,2.27,Simple,0.81,NW
15286,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7091.22,5604.59,9.85,1.28,Simple,0.81,SW
15287,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7600.28,5391.78,13.94,1.81,Simple,0.8,NE
15288,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7625.82,5196.98,27.14,3.53,Simple,0.79,NE
15289,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7207.62,5678.32,10.6,1.38,Simple,0.79,SW
15290,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7454.79,5142.38,10.43,1.36,Simple,0.79,NE
15291,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7095.4,5130.65,35.75,4.65,Degraded,0.78,NW
15292,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7076.01,5706.56,9.03,1.17,Simple,0.78,SW
15293,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7354.03,5254.9,22.12,2.88,Simple,0.77,NW
15294,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7501.66,5273.14,21.31,2.77,Simple,0.77,NE
15295,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7614.88,5253.02,13.83,1.8,Simple,0.76,NE
15296,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7555.42,5384.73,23.66,3.08,Simple,0.75,NE
15297,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7447.73,5621.09,10.68,1.39,Simple,0.75,SE
15298,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7495.96,5306.48,53.18,6.91,Complex,0.75,NE
15299,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7466.99,5249.28,9.02,1.17,Simple,0.75,NE
15300,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7444.4,5299.84,41.02,5.33,Complex,0.75,NE
15301,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7420.72,5432.88,45.02,5.85,Complex/Overlapping,0.75,NE
15302,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7147.58,5531.48,37.48,4.87,Complex,0.74,SW
15303,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7196.98,5658.49,8.6,1.12,Simple,0.73,SW
15304,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7389.17,5204.8,28.85,3.75,Simple/Overlapping,0.73,NE
15305,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7418.83,5325.05,8.75,1.14,Simple,0.71,NE
15306,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7388.08,5416.3,24.57,3.19,Simple,0.71,NE
15307,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7488.6,5148.7,9.52,1.24,Simple,0.7,NE
15308,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7256.2,5332.65,9.03,1.17,Simple,0.69,NW
15309,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7491.87,5587.78,30.45,3.96,Simple/Overlapping,0.68,SE
15310,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7633.73,5135.07,36.06,4.69,Complex,0.68,NE
15311,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7422.23,5459.68,32.88,4.27,Complex/Overlapping,0.67,SE
15312,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7459.87,5429.66,39.78,5.17,Complex/Overlapping,0.67,NE
15313,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7457.29,5256.19,8.18,1.06,Simple,0.66,NE
15314,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7089.04,5363.07,27.03,3.51,Simple,0.66,NW
15315,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7093.1,5717.93,9.57,1.24,Simple,0.64,SW
15316,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7530.69,5203.67,19.78,2.57,Simple,0.64,NE
15317,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7539.91,5584.64,17.23,2.24,Simple/Overlapping,0.64,SE
15318,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7251.26,5154.88,18.69,2.43,Simple,0.63,NW
15319,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7257.42,5356.67,41.85,5.44,Complex,0.63,NW
15320,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7384.07,5716.39,28.49,3.7,Simple,0.61,SE
15321,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7302.7,5147.41,9.06,1.18,Simple,0.61,NW
15322,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7606.88,5585.22,15.94,2.07,Simple,0.61,SE
15323,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7540.82,5419.74,8.2,1.07,Simple,0.6,NE
15324,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7501.31,5289.29,10.25,1.33,Simple,0.59,NE
15325,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7490.8,5581.9,38.85,5.05,Complex/Overlapping,0.59,SE
15326,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7271.79,5242.28,22.11,2.87,Simple,0.59,NW
15327,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7391.92,5208.45,34.31,4.46,Complex/Overlapping,0.58,NE
15328,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7543.61,5370.3,14.32,1.86,Simple,0.57,NE
15329,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7208.36,5156.0,15.49,2.01,Simple,0.56,NW
15330,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7448.95,5529.38,11.66,1.52,Simple,0.56,SE
15331,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7138.72,5211.03,17.31,2.25,Simple,0.53,NW
15332,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7338.88,5152.71,21.32,2.77,Simple,0.53,NW
15333,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7394.09,5213.51,30.42,3.95,Simple/Overlapping,0.53,NE
15334,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7486.05,5322.51,8.4,1.09,Simple,0.52,NE
15335,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7107.98,5409.6,9.02,1.17,Simple,0.52,NW
15336,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7446.78,5271.44,8.68,1.13,Simple,0.52,NE
15337,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7466.15,5354.14,28.46,3.7,Simple,0.5,NE
15338,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7086.71,5259.32,16.74,2.18,Simple,0.49,NW
15339,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7604.52,5215.32,20.2,2.63,Simple,0.49,NE
15340,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7362.23,5142.45,8.26,1.07,Simple,0.49,NE
15341,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7401.57,5728.97,12.38,1.61,Simple,0.48,SE
15342,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7279.69,5292.07,25.77,3.35,Simple/Overlapping,0.48,NW
15343,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7208.52,5179.1,14.18,1.84,Simple,0.48,NW
15344,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7088.03,5641.37,8.63,1.12,Simple,0.46,SW
15345,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7526.11,5344.28,17.92,2.33,Simple,0.46,NE
15346,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7628.16,5390.74,38.45,5.0,Complex,0.45,NE
15347,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7250.96,5272.66,30.75,4.0,Simple,0.43,NW
15348,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7458.51,5174.6,20.25,2.63,Simple,0.43,NE
15349,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7550.32,5523.48,14.31,1.86,Simple/Overlapping,0.43,SE
15350,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7443.42,5513.64,27.63,3.59,Simple,0.43,SE
15351,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7137.64,5467.44,9.52,1.24,Simple,0.42,SW
15352,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7567.19,5340.88,29.32,3.81,Simple,0.42,NE
15353,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7393.01,5354.41,8.11,1.05,Simple,0.42,NE
15354,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7541.92,5582.8,21.4,2.78,Simple/Overlapping,0.41,SE
15355,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7111.78,5590.4,8.17,1.06,Simple,0.41,SW
15356,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7408.99,5313.73,28.35,3.69,Simple,0.41,NE
15357,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7463.69,5423.99,35.48,4.61,Complex/Overlapping,0.41,NE
15358,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7598.39,5342.65,35.26,4.58,Complex/Overlapping,0.4,NE
15359,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7079.45,5201.64,15.57,2.02,Simple,0.39,NW
15360,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7508.08,5457.65,16.77,2.18,Simple,0.39,SE
15361,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7441.33,5221.86,25.48,3.31,Simple,0.38,NE
15362,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7400.68,5535.88,16.02,2.08,Simple,0.38,SE
15363,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7187.78,5649.3,8.03,1.04,Simple,0.38,SW
15364,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7643.08,5322.01,10.55,1.37,Simple,0.38,NE
15365,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7113.07,5291.5,39.25,5.1,Complex,0.37,NW
15366,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7505.53,5239.58,33.29,4.33,Complex,0.37,NE
15367,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7169.29,5746.36,10.22,1.33,Simple,0.37,SW
15368,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7077.05,5290.58,20.65,2.68,Simple,0.36,NW
15369,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7261.4,5298.99,14.71,1.91,Simple,0.36,NW
15370,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7468.26,5394.09,10.95,1.42,Simple,0.36,NE
15371,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7127.55,5460.31,7.91,1.03,Simple,0.36,SW
15372,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7096.09,5646.89,7.98,1.04,Simple,0.35,SW
15373,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7526.81,5216.98,9.62,1.25,Simple,0.35,NE
15374,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7441.61,5161.11,25.38,3.3,Simple/Overlapping,0.35,NE
15375,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7116.78,5689.65,7.52,0.98,Simple,0.35,SW
15376,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7197.01,5645.22,7.82,1.02,Simple,0.34,SW
15377,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7554.89,5668.26,13.09,1.7,Simple,0.34,SE
15378,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7439.47,5165.05,21.29,2.77,Simple/Overlapping,0.33,NE
15379,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7278.8,5318.79,66.95,8.7,Complex/Overlapping,0.33,NW
15380,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7639.56,5559.15,25.75,3.35,Simple,0.33,SE
15381,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7575.01,5135.1,33.06,4.3,Complex,0.33,NE
15382,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7424.88,5542.65,7.57,0.98,Simple,0.33,SE
15383,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7645.91,5201.71,19.62,2.55,Simple,0.32,NE
15384,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7468.27,5416.35,25.94,3.37,Simple/Overlapping,0.32,NE
15385,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7419.51,5532.28,17.95,2.33,Simple,0.32,SE
15386,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7558.99,5512.17,23.85,3.1,Simple/Overlapping,0.32,SE
15387,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7135.24,5129.24,13.42,1.74,Simple,0.32,NW
15388,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7616.16,5751.35,22.48,2.92,Degraded,0.31,SE
15389,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7307.71,5217.24,131.68,17.12,Complex,0.31,NW
15390,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7331.36,5668.11,8.71,1.13,Simple,0.3,SW
15391,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7426.29,5133.47,30.82,4.01,Complex,0.3,NE
15392,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7400.88,5751.62,14.97,1.95,Simple,0.3,SE
15393,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7237.45,5580.51,9.69,1.26,Simple,0.29,SW
15394,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7511.47,5540.2,10.75,1.4,Simple,0.29,SE
15395,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7355.22,5588.77,17.88,2.32,Simple,0.29,SW
15396,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7316.38,5394.45,29.6,3.85,Simple,0.29,NW
15397,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7379.88,5463.7,8.0,1.04,Simple,0.28,SE
15398,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7434.99,5289.34,7.77,1.01,Simple,0.28,NE
15399,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7169.38,5231.49,14.69,1.91,Simple,0.28,NW
15400,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7490.65,5574.31,31.2,4.06,Complex/Overlapping,0.28,SE
15401,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7108.27,5646.22,7.22,0.94,Simple,0.28,SW
15402,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7566.82,5473.77,10.89,1.42,Simple,0.27,SE
15403,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7588.49,5186.61,88.77,11.54,Complex,0.26,NE
15404,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7578.23,5590.93,12.92,1.68,Simple,0.26,SE
15405,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7219.24,5744.51,8.43,1.1,Simple,0.26,SW
15406,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7127.94,5519.3,10.26,1.33,Simple,0.26,SW
15407,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7375.63,5452.39,49.71,6.46,Complex,0.26,SE
15408,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7644.95,5307.9,10.06,1.31,Simple,0.25,NE
15409,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7436.72,5197.36,27.74,3.61,Simple,0.25,NE
15410,d432760a-2f2d-4f38-88b1-aa72f5507042.jpg,7236.21,5160.29,8.31,1.08,Simple,0.25,NW
15411,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,205.38,6118.49,29.77,3.87,Simple,0.92,SW
15412,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,397.92,6333.24,14.94,1.94,Simple,0.92,SE
15413,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,250.24,5774.38,17.95,2.33,Simple,0.92,NW
15414,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,277.38,5798.6,13.37,1.74,Simple,0.9,NW
15415,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,176.68,6321.04,16.46,2.14,Simple,0.9,SW
15416,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,173.61,5918.38,12.32,1.6,Simple,0.9,NW
15417,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,535.35,6071.31,17.42,2.26,Simple,0.9,NE
15418,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,555.16,5852.2,13.63,1.77,Simple,0.88,NE
15419,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,106.28,6023.45,16.6,2.16,Simple,0.88,NW
15420,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,381.78,5786.09,20.62,2.68,Simple,0.88,NE
15421,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,129.99,6355.32,12.98,1.69,Simple,0.87,SW
15422,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,158.66,6034.62,11.49,1.49,Simple,0.85,NW
15423,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,77.78,5865.26,12.32,1.6,Simple,0.85,NW
15424,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,250.45,5800.88,10.34,1.34,Simple,0.85,NW
15425,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,99.37,5980.03,11.02,1.43,Simple,0.83,NW
15426,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,266.3,5909.96,11.62,1.51,Simple,0.83,NW
15427,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,58.36,6120.78,33.82,4.4,Complex,0.82,SW
15428,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,79.22,5774.21,67.35,8.76,Degraded,0.81,NW
15429,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,210.97,5800.88,10.55,1.37,Simple,0.81,NW
15430,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,155.67,5855.18,10.75,1.4,Simple,0.79,NW
15431,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,71.82,5940.6,17.43,2.27,Simple,0.79,NW
15432,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,278.13,6204.55,11.48,1.49,Simple,0.78,SW
15433,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,227.82,6348.07,12.65,1.64,Simple,0.76,SW
15434,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,72.38,5848.67,13.18,1.71,Simple,0.76,NW
15435,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,518.97,5806.76,126.63,16.46,Degraded,0.76,NE
15436,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,442.0,5967.47,14.58,1.9,Simple,0.75,NE
15437,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,167.12,6213.58,14.52,1.89,Simple,0.74,SW
15438,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,177.55,6076.54,12.02,1.56,Simple,0.74,NW
15439,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,60.26,6182.46,11.38,1.48,Simple,0.68,SW
15440,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,245.52,5877.36,11.23,1.46,Simple,0.67,NW
15441,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,128.46,6217.23,8.77,1.14,Simple,0.66,SW
15442,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,130.38,5874.33,11.18,1.45,Simple,0.64,NW
15443,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,409.07,6217.8,10.18,1.32,Simple,0.63,SE
15444,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,422.54,6228.94,9.55,1.24,Simple,0.63,SE
15445,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,166.81,6391.49,14.23,1.85,Simple,0.63,SW
15446,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,365.19,5796.89,12.97,1.69,Simple,0.61,NE
15447,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,361.02,5972.28,41.35,5.38,Complex,0.61,NE
15448,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,474.54,6306.46,10.45,1.36,Simple,0.6,SE
15449,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,417.08,6083.16,9.78,1.27,Simple,0.6,SE
15450,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,310.73,6183.61,12.03,1.56,Simple,0.59,SW
15451,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,405.96,5787.4,29.54,3.84,Simple,0.58,NE
15452,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,45.5,6039.27,31.88,4.14,Complex,0.56,NW
15453,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,127.17,5832.16,13.66,1.78,Simple,0.54,NW
15454,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,344.61,6147.6,10.66,1.39,Simple,0.53,SE
15455,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,224.98,5900.73,9.29,1.21,Simple,0.51,NW
15456,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,165.03,6178.54,8.71,1.13,Simple,0.5,SW
15457,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,259.0,5796.11,10.43,1.36,Simple,0.49,NW
15458,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,217.73,5764.36,8.82,1.15,Simple,0.48,NW
15459,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,219.83,6071.91,11.0,1.43,Simple,0.47,NW
15460,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,229.18,6359.0,10.29,1.34,Simple,0.46,SW
15461,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,75.81,5826.33,8.15,1.06,Simple,0.45,NW
15462,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,456.91,5965.22,8.63,1.12,Simple,0.44,NE
15463,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,380.1,6240.6,9.77,1.27,Simple,0.44,SE
15464,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,478.63,6000.49,9.03,1.17,Simple,0.41,NE
15465,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,590.74,5952.71,8.69,1.13,Simple,0.41,NE
15466,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,362.96,5881.12,41.92,5.45,Complex,0.4,NE
15467,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,550.18,6331.74,9.29,1.21,Simple,0.39,SE
15468,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,42.88,5769.33,8.52,1.11,Simple,0.38,NW
15469,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,417.89,6098.3,10.09,1.31,Simple,0.37,SE
15470,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,418.35,6117.58,9.02,1.17,Simple,0.37,SE
15471,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,263.14,6135.05,9.49,1.23,Simple,0.37,SW
15472,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,55.25,5957.08,27.55,3.58,Simple,0.36,NW
15473,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,65.16,6349.67,29.63,3.85,Simple,0.35,SW
15474,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,48.11,5791.81,9.25,1.2,Simple,0.35,NW
15475,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,344.63,6391.39,12.52,1.63,Simple,0.34,SE
15476,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,271.07,5961.95,8.77,1.14,Simple,0.34,NW
15477,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,96.53,5943.89,10.37,1.35,Simple,0.33,NW
15478,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,516.45,6197.72,13.0,1.69,Simple,0.32,SE
15479,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,259.46,5941.09,11.51,1.5,Simple,0.31,NW
15480,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,436.69,6075.24,8.71,1.13,Simple,0.3,NE
15481,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,53.26,5998.82,39.15,5.09,Complex,0.29,NW
15482,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,452.99,6353.98,62.78,8.16,Complex,0.29,SE
15483,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,429.62,6308.2,41.55,5.4,Complex,0.28,SE
15484,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,359.81,6154.73,8.65,1.12,Simple,0.25,SE
15485,2c888a04-9c5f-4ec0-adb6-c335e899c60f.jpg,90.81,6175.42,31.31,4.07,Complex,0.25,SW
15486,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,733.79,6209.71,11.43,1.49,Simple,0.9,SW
15487,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,970.76,6001.21,30.28,3.94,Simple,0.89,NE
15488,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,1164.32,6247.73,14.25,1.85,Simple,0.89,SE
15489,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,900.74,5865.79,13.06,1.7,Simple,0.88,NW
15490,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,985.03,5785.37,12.35,1.61,Simple,0.87,NE
15491,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,879.78,6115.34,12.57,1.63,Simple,0.86,SW
15492,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,1181.93,6271.01,13.05,1.7,Simple,0.85,SE
15493,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,852.64,5876.0,19.31,2.51,Simple,0.85,NW
15494,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,807.68,5945.1,16.8,2.18,Simple,0.84,NW
15495,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,1177.86,5858.17,15.57,2.02,Simple,0.84,NE
15496,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,1148.24,5998.58,17.78,2.31,Simple,0.82,NE
15497,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,826.2,6106.8,16.94,2.2,Simple,0.81,SW
15498,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,697.81,5877.64,10.45,1.36,Simple,0.81,NW
15499,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,994.69,6075.77,25.46,3.31,Simple,0.79,NE
15500,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,1126.47,5878.83,9.75,1.27,Simple,0.79,NE
15501,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,1217.15,6376.14,14.95,1.94,Simple,0.79,SE
15502,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,919.73,5888.36,11.63,1.51,Simple,0.73,NW
15503,db4daf61-675a-4b7e-b820-d6e8f2a38ae3.jpg,1128.84,5838.28,9.45,1.23,Simple,0.73,NE
